DRAW,DATE,GAME,AB1,AB2,AB3,AB4,AB5,AB6,BB,WIN1,DIV1,WIN2,DIV2,WIN3,DIV3,WIN4,DIV4,WIN5,DIV5,WIN6,DIV6,WIN7,DIV7,WIN8,DIV8,WIN9,DIV9
1691,2017-03-11,LOTTO,18,9,46,24,27,34,1,0,0,0,0,112,7399.60,219,3135.00,4666,133.90,5751,111.10,82726,50.00,0,0
1690,2017-03-08,LOTTO,19,20,38,44,11,17,35,0,0,1,329509.00,63,4322.40,157,3175.50,3857,117.60,4775,97.00,68990,50.00,0,0
1689,2017-03-04,LOTTO,7,38,12,41,31,9,25,0,0,0,0,69,1167.20,205,3253.30,4252,142.70,5821,106.60,50934,50.00,0,0
1688,2017-03-01,LOTTO,44,4,41,43,40,34,6,0,0,0,0,81,9645.80,128,5056.70,4492,131.00,4510,133.50,67899,50.00,0,0
1687,2017-02-25,LOTTO,7,45,40,34,27,23,26,0,0,0,0,93,8906.10,177,3876.60,4776,130.70,5303,120.30,83063,50.00,0,0
1686,2017-02-22,LOTTO,39,7,12,48,46,16,14,0,0,4,62475.60,41,5037.10,92,4110.00,2155,159.70,2758,127.40,40728,50.00,0,0
1685,2017-02-18,LOTTO,8,36,34,14,31,19,6,0,0,2,160597.10,60,4424.10,153,3176.30,3159,139.90,4364,103.60,57594,50.00,0,0
1684,2017-02-15,LOTTO,19,48,5,47,2,15,30,0,0,2,127644.80,43,4906.40,113,3418.30,2206,159.30,3023,118.90,44367,50.00,0,0
1683,2017-02-11,LOTTO,37,16,31,29,22,12,9,1,12456743.60,2,182153.80,77,3910.00,212,2600.10,3597,139.40,5133,99.80,63549,50.00,0,0
1682,2017-02-08,LOTTO,28,32,24,23,5,48,46,0,0,0,0,40,13428.60,115,3869.40,2513,161.00,3012,137.50,47599,50.00,0,0
1681,2017-02-04,LOTTO,7,19,13,38,41,39,27,0,0,2,184006.50,84,3620.60,262,2125.30,4073,124.40,6281,82.40,70827,50.00,0,0
1680,2017-02-01,LOTTO,34,24,48,9,49,14,42,0,0,0,0,48,12252.10,162,3007.40,2980,148.70,3660,123.80,50574,50.00,0,0
1679,2017-01-28,LOTTO,10,31,13,30,14,18,49,1,17484839.20,0,0,71,10680.00,142,4423.80,4122,1383.60,4607,126.80,76344,50.00,0,0
1678,2017-01-25,LOTTO,2,17,1,16,34,19,45,0,0,1,271567.10,68,3300.40,141,2914.10,3467,107.80,3479,109.90,58738,50.00,0,0
1677,2017-01-21,LOTTO,41,9,31,19,36,35,13,0,0,2,171727.70,46,6170.50,179,2903.20,3314,142.70,4719,102.40,61915,50.00,0,0
1676,2017-01-18,LOTTO,32,27,23,12,4,28,33,0,0,0,0,49,9275.40,118,3190.90,2873,119.20,3621,96.60,48011,50.00,0,0
1675,2017-01-14,LOTTO,35,3,30,14,16,26,7,0,0,3,118226.50,74,3961.00,224,2395.70,3147,155.10,5718,87.30,58187,50.00,0,0
1674,2017-01-11,LOTTO,30,46,47,10,6,36,31,0,0,1,258968.10,43,4977.10,107,3662.00,1982,179.90,2625,138.80,38367,50.00,0,0
1673,2017-01-07,LOTTO,30,14,33,49,27,28,12,1,3077465.20,0,0,38,16011.40,122,4131.50,2665,172.00,3388,138.40,50246,50.00,0,0
1672,2017-01-04,LOTTO,29,5,20,41,6,43,15,1,2679555.30,0,0,54,9810.40,108,4063.70,1975,202.20,3114,131.00,40274,50.00,0,0
1671,2016-12-31,LOTTO,21,49,13,9,48,24,36,1,5881598.60,1,358729.70,52,5701.20,211,2572.40,3226,153.00,4438,113.80,59737,50.00,0,0
1670,2016-12-28,LOTTO,27,43,4,39,45,49,47,0,0,0,0,47,10800.60,203,2071.60,2284,167.60,3958,98.70,42176,50.00,0,0
1669,2016-12-24,LOTTO,11,30,32,33,23,14,39,2,15414643.20,3,158800.30,109,3612.00,196,3677.60,4520,145.00,5951,112.70,86238,50.00,0,0
1668,2016-12-21,LOTTO,33,11,29,34,40,36,16,0,0,2,189640.20,60,5224.20,150,3825.90,3662,142.60,5178,103.00,66372,50.00,0,0
1667,2016-12-17,LOTTO,47,22,12,34,38,40,9,0,0,2,223127.60,92,4008.60,203,3326.10,4026,152.50,5187,121.10,71485,50.00,0,0
1666,2016-12-14,LOTTO,8,9,27,39,20,21,32,0,0,2,186766.00,97,3182.40,216,2616.60,4202,122.40,5117,102.70,73857,50.00,0,0
1665,2016-12-10,LOTTO,43,34,15,12,46,3,32,0,0,2,190598.00,56,5625.50,107,5390.30,3279,160.00,4093,131.10,58456,50.00,0,0
1664,2016-12-07,LOTTO,31,39,13,1,29,23,14,0,0,0,0,43,12591.60,104,4313.00,2707,150.70,3190,130.70,49062,50.00,0,0
1663,2016-12-03,LOTTO,39,21,27,18,46,2,41,0,0,0,0,81,8527.90,143,4001.70,3561,146.20,4035,131.90,62807,50.00,0,0
1662,2016-11-30,LOTTO,7,10,32,5,3,23,38,0,0,1,261240.90,107,2017.70,170,2325.10,4744,75.80,4260,86.30,70700,50.00,0,0
1661,2016-11-26,LOTTO,9,7,22,24,43,48,23,0,0,2,172316.90,55,5178.40,176,2962.80,3305,143.50,4586,105.70,63958,50.00,0,0
1660,2016-11-23,LOTTO,38,5,40,39,1,41,12,1,2401708.10,1,259978.70,49,4384.80,108,3642.20,2386,149.90,2619,139.70,35862,50.00,0,0
1659,2016-11-19,LOTTO,13,7,25,43,20,32,14,2,1462892.30,0,0,100,5784.40,128,3743.80,3658,119.20,3994,111.60,58146,50.00,0,0
1658,2016-11-16,LOTTO,36,8,25,11,46,24,47,1,5612203.70,0,0,41,12159.60,104,3971.20,2700,139.10,3089,124.30,48593,50.00,0,0
1657,2016-11-12,LOTTO,40,44,35,18,9,4,48,0,0,2,167273.70,66,4189.00,157,3224.10,3501,131.50,4246,1100.90,63104,50.00,0,0
1656,2016-11-09,LOTTO,11,6,43,10,39,38,1,1,33341612.10,2,183121.20,57,5310.00,187,2963.30,3255,154.90,4771,108.00,60056,50.00,0,0
1655,2016-11-05,LOTTO,11,30,36,38,29,37,10,0,0,3,162629.90,58,6951.70,177,4170.70,3278,204.90,4932,139.20,68335,50.00,0,0
1654,2016-11-02,LOTTO,19,38,4,26,23,41,48,0,0,1,357320.80,79,3738.00,165,3276.60,3687,133.40,4424,113.60,63936,50.00,0,0
1653,2016-10-29,LOTTO,47,33,17,40,11,41,18,0,0,0,0,67,11004.10,179,3412.20,4066,136.60,5032,112.90,73793,50.00,0,0
1652,2016-10-26,LOTTO,43,29,23,27,32,49,9,0,0,0,0,47,12396.30,156,3094.00,2735,160.50,4171,107.60,49376,50.00,0,0
1651,2016-10-22,LOTTO,5,1,29,27,34,42,14,0,0,1,367073.30,53,5723.70,145,3830.40,2904,174.00,4065,127.10,55776,50.00,0,0
1650,2016-10-19,LOTTO,41,26,23,1,45,39,34,0,0,0,0,42,12927.80,113,3980.60,1886,216.90,3015,138.70,39249,50.00,0,0
1649,2016-10-15,LOTTO,8,17,34,23,22,49,37,0,0,2,171369.70,79,3585.40,182,2849.30,3605,130.90,4826,99.90,64399,50.00,0,0
1648,2016-10-12,LOTTO,18,36,5,32,48,14,23,0,0,1,277419.10,44,5210.60,165,2544.00,2443,156.30,3925,99.50,43665,50.00,0,0
1647,2016-10-08,LOTTO,14,39,40,38,1,48,45,0,0,2,195251.90,47,6866.30,110,5371.40,2761,194.70,3540,155.20,50129,50.00,0,0
1646,2016-10-05,LOTTO,17,15,25,7,40,31,47,1,25196368.70,2,179606.40,99,2998.60,192,2830.80,4544,108.80,4897,103.20,75139,50.00,0,0
1645,2016-10-01,LOTTO,32,26,3,39,4,37,35,0,0,3,147068.60,54,6752.30,198,3371.50,3864,157.10,5372,115.60,77026,50.00,0,0
1644,2016-09-28,LOTTO,23,31,16,30,45,9,19,0,0,0,0,69,8998.30,190,2707.20,3312,141.30,4614,103.60,55344,50.00,0,0
1643,2016-09-24,LOTTO,8,35,10,33,17,20,49,0,0,1,346880.80,89,3221.00,155,3386.10,37947,120.10,4709,103.70,71801,50.00,0,0
1642,2016-09-21,LOTTO,37,23,46,48,28,22,11,0,0,0,0,44,12936.80,121,3897.10,2124,202.10,3460,126.80,43429,50.00,0,0
1641,2016-09-17,LOTTO,12,2,16,11,25,8,6,0,0,2,157342.20,97,2681.10,347,1372.20,4783,90.50,7550,58.60,75716,50.00,0,0
1640,2016-09-14,LOTTO,24,16,45,18,8,47,22,0,0,1,267014.50,50,4413.30,141,2865.30,2508,146.50,3708,101.40,46223,50.00,0,0
1639,2016-09-10,LOTTO,2,26,48,10,7,38,17,0,0,2,173418.90,48,5971.60,188,2791.40,3396,140.60,4997,97.60,61523,50.00,0,0
1638,2016-09-07,LOTTO,9,43,24,44,49,6,46,1,2819740.30,2,152614.80,45,5605.50,107,4316.20,2427,173.10,3533,121.60,48545,50.00,0,0
1637,2016-09-03,LOTTO,15,8,42,29,10,22,16,1,6556314.90,2,198551.70,83,3953.90,205,2930.90,4141,132.00,5976,93.50,71486,50.00,0,0
1636,2016-08-31,LOTTO,19,16,1,27,38,43,31,0,0,1,312600.70,50,5166.80,116,4077.40,2816,152.80,3757,117.00,53033,50.00,0,0
1635,2016-08-27,LOTTO,20,11,22,27,7,25,10,4,1284612.00,4,80724.70,204,1308.10,327,1494.40,6484,68.50,7841,58.00,92574,50.00,0,0
1634,2016-08-24,LOTTO,7,40,2,13,9,29,45,0,0,2,116662.50,68,2835.60,121,2917.60,3246,98.90,3041,107.90,52204,50.00,0,0
1633,2016-08-20,LOTTO,48,24,46,43,34,15,39,1,6088251.50,2,190423.30,61,5159.70,136,4237.10,3077,170.40,3947,135.80,53866,50.00,0,0
1632,2016-08-17,LOTTO,16,43,29,23,22,5,10,0,0,0,0,43,11816.10,143,2943.50,2523,151.70,4041,96.90,46765,50.00,0,0
1631,2016-08-13,LOTTO,20,9,14,4,17,24,12,1,12003288.20,6,57639.50,117,2442.80,335,1562.00,5092,93.50,7730,62.90,79197,50.00,0,0
1630,2016-08-10,LOTTO,35,3,30,41,37,45,24,0,0,0,0,27,20429.80,95,4810.10,2160,192.40,3356,126.60,42657,50.00,0,0
1629,2016-08-06,LOTTO,40,1,8,11,14,48,16,0,0,1,383298.50,69,4590.80,191,3036.40,3937,134.00,5687,94.90,69216,50.00,0,0
1628,2016-08-03,LOTTO,44,43,11,7,20,8,28,0,0,3,89392.10,49,4523.00,197,2059.70,2923,126.30,3902,96.70,57490,50.00,0,0
1627,2016-07-30,LOTTO,29,30,34,43,28,49,40,1,35244636.50,1,623708.90,75,6872.60,212,4451.50,4188,205.00,6240,140.60,81088,50.00,0,0
1626,2016-07-27,LOTTO,28,19,2,40,22,45,1,0,0,2,208336.30,90,3826.10,180,3502.50,4059,141.30,5171,113.40,71901,50.00,0,0
1625,2016-07-23,LOTTO,16,38,36,24,5,41,4,0,0,1,437637.80,75,4822.30,142,4663.10,3981,151.30,5206,118.30,70968,50.00,0,0
1624,2016-07-20,LOTTO,36,24,49,13,27,48,17,0,0,2,163264.20,46,5866.30,147,3361.00,2430,184.90,4324,106.20,47480,50.00,0,0
1623,2016-07-16,LOTTO,48,7,34,37,4,31,22,0,0,2,195836.60,83,3899.80,271,2186.80,4146,130.00,6331,87.10,77522,50.00,0,0
1622,2016-07-13,LOTTO,4,39,47,11,45,32,25,0,0,0,0,56,10492.90,164,2968.20,2361,187.60,3422,132.30,43266,50.00,0,0
1621,2016-07-09,LOTTO,12,40,21,16,34,15,23,1,6083391.10,3,126689.50,85,3695.30,184,3125.30,3972,131.70,5289,101.10,75374,50.00,0,0
1620,2016-07-06,LOTTO,11,21,3,22,14,16,5,0,0,2,139221.40,89,2585.50,396,1063.90,4073,94.10,6386,61.30,65802,50.00,0,0
1619,2016-07-02,LOTTO,40,33,24,3,4,23,37,1,3693591.30,0,0,96,7606.70,167,3622.50,4067,135.30,5356,105.10,78343,50.00,0,0
1618,2016-06-29,LOTTO,36,9,13,47,25,46,42,1,15246350.20,0,0,52,12114.80,111,4701.70,12511,189.10,3445,140.80,48131,50.00,0,0
1617,2016-06-25,LOTTO,28,20,4,44,46,15,26,0,0,1,422709.60,73,4785.40,153,4180.20,3424,169.90,4442,133.90,64524,50.00,0,0
1616,2016-06-22,LOTTO,42,17,35,19,36,7,32,0,0,1,23732.90,51,3852.30,114,3155.40,2891,113.10,3507,95.40,50811,50.00,0,0
1615,2016-06-18,LOTTO,15,6,35,49,3,28,12,0,0,1,351704.30,64,4541.50,142,3747.50,3152,153.60,4835,102.40,57925,50.00,0,0
1614,2016-06-15,LOTTO,32,47,23,29,6,26,19,0,0,1,293309.80,36,6733.40,148,2998.60,2223,181.60,3752,109.90,41664,50.00,0,0
1613,2016-06-11,LOTTO,30,27,12,8,6,7,39,2,6968066.70,2,176805.80,99,2951.80,184,2907.80,4805,101.30,4689,106.20,83793,50.00,0,0
1612,2016-06-08,LOTTO,48,45,4,1,25,27,19,0,0,0,0,44,14387.00,124,4229.20,2347,203.20,4052,120.30,47500,50.00,0,0
1611,2016-06-04,LOTTO,1,17,27,42,26,11,16,0,0,2,212474.60,100,3511.90,214,3004.50,4359,134.20,5878,101.70,79831,50.00,0,0
1610,2016-06-01,LOTTO,31,24,14,47,40,42,15,0,0,1,383394.20,47,6741.50,103,5632.10,2710,194.80,3425,157.50,51866,50.00,0,0
1609,2016-05-28,LOTTO,20,1,5,49,23,47,41,1,30000000.00,2,334571.00,147,3761.80,281,3603.00,7510,122.60,8523,110.50,130553,50.00,0,0
1608,2016-05-25,LOTTO,4,48,12,44,13,20,43,0,0,0,0,44,13818.10,92,5474.90,2907,157.70,3296,142.10,54154,50.00,0,0
1607,2016-05-21,LOTTO,44,41,1,30,14,10,46,0,0,1,309610.10,85,8195.60,161,2403.80,4980,260.30,4839,175.90,76320,36.50,0,0
1606,2016-05-18,LOTTO,13,38,4,49,33,32,43,0,0,1,237050.40,46,11594.90,138,2147.10,2875,345.20,4532,143.90,56615,37.70,0,0
1605,2016-05-14,LOTTO,34,6,48,38,44,13,31,0,0,4,79887.60,84,8558.70,187,2135.90,4415,303.10,5464,160.80,75096,38.30,0,0
1604,2016-05-11,LOTTO,40,8,41,44,10,14,47,1,3981220.60,2,128742.00,66,8777.90,150,2145.70,3631,297.00,4609,153.60,65105,35.50,0,0
1603,2016-05-07,LOTTO,3,30,45,36,2,19,12,0,0,3,115325.50,74,10519.50,246,1758.00,4450,325.50,6577,144.70,85664,36.40,0,0
1602,2016-05-04,LOTTO,32,35,24,21,18,23,41,0,0,1,269135.90,102,5936.90,183,1838.40,4387,256.90,5120,144.50,73986,32.70,0,0
1601,2016-04-30,LOTTO,41,40,45,19,28,12,14,1,20000000.00,2,242010.80,107,10178.00,283,2137.90,6390,317.20,8324,159.90,120480,36.20,0,0
1600,2016-04-27,LOTTO,8,3,26,1,39,14,16,0,0,0,0,85,9908.80,206,1572.50,4042,268.50,6088,117.10,73563,31.70,0,0
1599,2016-04-23,LOTTO,8,18,1,26,31,33,32,0,0,2,171573.70,83,9302.10,220,1949.70,5123,280.50,6622,142.50,92777,33.30,0,0
1598,2016-04-20,LOTTO,13,4,17,23,2,6,38,0,0,4,61247.50,123,4481.60,185,1655.40,4999,205.20,4848,139.00,82881,26.50,0,0
1597,2016-04-16,LOTTO,17,34,31,7,18,23,44,0,0,3,110193.90,95,7829.50,233,1773.50,5006,276.50,5888,154.40,95944,31.10,0,0
1596,2016-04-13,LOTTO,18,2,7,11,20,38,40,0,0,1,247328.10,108,5152.70,230,1344.20,5350,193.60,5508,123.50,85284,26.10,0,0
1595,2016-04-09,LOTTO,13,30,27,31,17,25,4,0,0,2,165952.50,94,7944.50,282,1471.20,4905,283.40,7086,128.80,89291,33.40,0,0
1594,2016-04-06,LOTTO,20,11,21,47,16,12,6,0,0,1,253652.30,51,11190.60,190,1668.70,3503,303.20,5628,123.90,66650,34.30,0,0
1593,2016-04-02,LOTTO,16,42,39,1,6,28,43,0,0,1,355136.60,61,13099.30,162,2740.30,4380,339.50,5560,175.70,86142,37.10,0,0
1592,2016-03-30,LOTTO,34,38,10,5,22,39,32,0,0,4,60775.50,80,6837.30,152,199.20,3555,286.30,4446,150.30,62388,35.00,0,0
1591,2016-03-26,LOTTO,31,41,17,27,1,23,9,1,20000000.00,4,105869.20,127,7502.50,391,1353.80,6368,278.50,9469,123.00,108566,35.10,0,0
1590,2016-03-23,LOTTO,17,20,48,10,24,46,9,0,0,2,113573.90,86,5942.80,204,1391.90,3514,270.70,4413,141.60,59298,34.50,0,0
1589,2016-03-19,LOTTO,9,31,42,5,48,40,17,0,0,3,102985.30,72,9654.90,204,1893.10,3690,350.60,5615,151.30,73396,37.90,0,0
1588,2016-03-16,LOTTO,37,32,46,30,47,15,40,0,0,0,0,37,20741.00,116,2544.50,2422,408.20,3703,175.40,49001,43.40,0,0
1587,2016-03-12,LOTTO,26,4,15,22,39,30,6,0,0,3,107038.20,95,7605.30,256,1567.90,4812,279.50,7677,115.00,83034,34.80,0,0
1586,2016-03-09,LOTTO,45,41,48,9,35,29,25,0,0,2,117840.00,45,11784.00,134,2198.60,2728,361.80,3809,170.10,51525,41.20,0,0
1585,2016-03-05,LOTTO,35,15,3,21,48,38,43,1,2817004.80,5,67436.40,92,8246.30,209,2016.60,4757,296.80,5936,156.20,84096,36.10,0,0
1584,2016-03-02,LOTTO,18,36,23,27,37,30,14,0,0,2,140121.80,82,7689.60,159,2203.20,4345,270.10,4757,162.10,72579,34.70,0,0
1583,2016-02-27,LOTTO,43,44,47,35,14,2,6,1,2604545.00,4,88887.00,81,9876.40,175,2539.60,4118,361.50,5985,163.30,79194,40.40,0,0
1582,2016-02-24,LOTTO,5,41,15,11,4,26,49,0,0,3,71770.40,51,9498.90,113,2381.70,3461,260.50,3776,156.80,31412,31.50,0,0
1581,2016-02-20,LOTTO,7,20,37,48,35,24,43,1,2430959.50,3,101365.00,97,7053.80,208,1827.50,4845,262.80,5519,151.60,80543,34.00,0,0
1580,2016-02-17,LOTTO,19,25,16,14,6,40,22,0,0,0,0,67,1093.40,178,1606.00,3533,271.10,5392,116.60,62289,33.10,0,0
1579,2016-02-13,LOTTO,21,30,31,4,37,17,39,2,2803767.00,0,0,82,12962.10,194,2107.30,4504,304.10,5859,153.50,84811,34.70,0,0
1578,2016-02-10,LOTTO,25,40,1,49,46,33,43,0,0,2,128443.80,58,9965.50,163,1970.00,3439,312.70,4623,152.80,62791,36.80,0,0
1577,2016-02-06,LOTTO,31,41,37,17,1,47,18,0,0,3,118330.80,71,11249.70,175,2535.60,4718,315.10,5651,172.80,85178,37.50,0,0
1576,2016-02-03,LOTTO,49,32,9,18,20,6,26,0,0,1,290126.10,90,7253.30,197,1840.80,4412,275.40,5930,134.60,79885,32.80,0,0
1575,2016-01-30,LOTTO,35,23,27,9,16,5,15,1,20000000.00,9,65330.20,286,4625.60,585,1256.40,10894,226.00,14090,114.70,172194,30.70,0,0
1574,2016-01-27,LOTTO,43,37,20,26,13,8,32,3,402267.70,1,264504.80,93,6399.30,237,1395.00,3982,278.10,4934,147.40,66307,35.80,0,0
1573,2016-01-23,LOTTO,10,44,6,23,16,30,12,1,2613787.10,1,333731.10,105,7151.40,289,1443.50,5264,265.50,7165,128.10,91231,33.00,0,0
1572,2016-01-20,LOTTO,37,11,3,43,2,1,6,0,0,3,79717.90,84,6405.90,224,1334.60,4066,246.30,11185,58.80,67884,31.70,0,0
1571,2016-01-16,LOTTO,18,8,6,25,39,47,20,1,4103412.90,0,0,96,11579.80,247,1730.10,4528,316.20,6619,142.10,84658,36.30,0,0
1570,2016-01-13,LOTTO,3,24,8,47,44,9,37,0,0,1,245507.40,66,8369.60,174,1763.70,3373,304.80,4388,153.80,64487,34.30,0,0
1569,2016-01-09,LOTTO,38,2,47,46,42,31,27,0,0,1,311998.90,50,14040.00,169,2307.70,3713,351.90,4853,176.80,69510,40.40,0,0
1568,2016-01-06,LOTTO,14,9,28,19,43,44,49,1,6089116.80,1,267602.40,64,9407.90,159,2103.80,3468,323.10,4478,164.40,65884,36.50,0,0
1567,2016-01-02,LOTTO,45,5,39,8,36,3,44,0,0,2,146447.60,86,7662.90,190,1926.90,4072,301.20,4931,163.30,77858,33.90,0,0
1566,2015-12-30,LOTTO,3,2,23,48,29,45,9,0,0,5,53221.70,64,9355.40,171,1945.30,3004,370.90,5161,141.80,61983,38.60,0,0
1565,2015-12-26,LOTTO,40,41,42,9,45,24,32,0,0,1,223957.40,54,9331.60,135,2073.70,3705,253.10,3727,165.20,55061,36.60,0,0
1564,2015-12-23,LOTTO,10,1,30,15,39,32,42,0,0,1,284037.40,75,8521.10,164,2164.90,3987,298.30,4665,167.50,73119,35.00,0,0
1563,2015-12-19,LOTTO,5,38,15,22,49,20,13,1,1634851.90,3,119222.10,80,10059.30,228,1960.90,5460,274.30,6909,142.40,100519,32.00,0,0
1562,2015-12-16,LOTTO,30,27,7,2,15,17,49,2,10781969.69,4,85695.30,160,4820.40,343,1249.20,7277,197.30,7766,121.30,107704,28.70,0,0
1561,2015-12-12,LOTTO,43,46,48,11,29,31,12,0,0,3,161446.50,99,11007.70,238,2543.80,5606,361.80,7353,181.20,111058,39.20,0,0
1560,2015-12-09,LOTTO,4,41,39,14,34,32,45,0,0,1,255152.50,53,10831.90,135,26362.40,3128,341.50,3891,180.10,59435,38.60,0,0
1559,2015-12-05,LOTTO,16,43,39,19,5,8,13,0,0,0,0,76,14218.80,302,1376.30,5052,275.60,7322,124.80,89912,33.30,0,0
1558,2015-12-02,LOTTO,40,33,25,34,36,43,35,1,1240259.10,0,0,65,13591.90,192,1769.80,3401,334.80,6297,118.80,65039,37.70,0,0
1557,2015-11-28,LOTTO,47,26,9,4,20,23,32,1,1659319.70,3,121272.20,116,7056.80,241,1887.00,5364,284.00,6522,153.40,95044,34.40,0,0
1556,2015-11-25,LOTTO,34,14,43,5,44,23,8,1,2460063.00,5,48983.50,90,6122.90,222,1379.00,3334,307.60,5044,133.50,59751,36.90,0,0
1555,2015-11-21,LOTTO,9,4,42,8,29,6,46,0,0,2,147137.20,76,8712.10,159,2313.50,5054,243.80,4702,172.10,85802,30.90,0,0
1554,2015-11-18,LOTTO,30,3,14,41,27,38,22,1,1025750.70,0,0,48,15222.40,155,1813.10,2578,365.20,4319,143.10,50014,40.40,0,0
1553,2015-11-14,LOTTO,4,38,8,44,11,5,31,2,5347710.40,0,0,100,11277.80,266,1919.30,5434,267.40,6505,146.70,101186,30.90,0,0
1552,2015-11-11,LOTTO,21,20,14,2,37,25,14,0,0,3,85565.00,62,9315.70,158,2030.70,3567,301.40,5198,136.00,66811,34.60,0,0
1551,2015-11-07,LOTTO,4,1,7,20,3,16,5,0,0,14,24091.80,258,2941.40,1231,342.50,8215,171.90,21751,42.60,113928,26.60,0,0
1550,2015-11-04,LOTTO,40,36,29,31,38,39,6,0,0,2,140102.20,74,8519.70,140,2501.80,3766,311.60,4326,178.10,61527,41.00,0,0
1549,2015-10-31,LOTTO,1,24,39,30,44,20,26,0,0,1,337610.20,80,9495.30,182,2318.80,4221,334.90,5728,162.10,81680,37.20,0,0
1548,2015-10-28,LOTTO,23,46,31,42,47,16,4,0,0,1,249171.40,52,10781.50,133,2341.80,3048,342.40,4125,166.10,55345,40.50,0,0
1547,2015-10-24,LOTTO,29,28,31,5,40,11,46,0,0,7,44896.80,91,7770.60,168,2338.40,4293,306.50,4793,180.30,78812,35.90,0,0
1546,2015-10-21,LOTTO,38,30,13,14,33,20,3,0,0,1,221947.70,56,8917.40,183,1516.10,3013,308.50,5134,119.00,55464,36.10,0,0
1545,2015-10-17,LOTTO,47,34,8,17,22,38,10,2,7920718.60,0,0,150,7927.40,292,1566.20,6406,239.20,7438,135.20,102531,32.10,0,0
1544,2015-10-14,LOTTO,12,32,42,37,5,19,25,0,0,7,37977.20,86,6955.10,300,1107.70,4424,251.60,5696,128.40,69654,34.30,0,0
1543,2015-10-10,LOTTO,45,1,2,34,19,30,40,0,0,1,326638.20,50,14698.70,166,2459.60,4164,328.70,5816,154.40,78401,37.50,0,0
1542,2015-10-07,LOTTO,24,43,1,31,46,8,25,0,0,0,0,52,16334.20,116,2816.30,2911,375.90,3787,189.90,57097,41.20,0,0
1541,2015-10-03,LOTTO,29,16,41,48,2,44,23,0,0,4,85692.30,90,8569.30,232,1846.80,4113,349.00,5926,159.00,76570,40.30,0,0
1540,2015-09-30,LOTTO,49,40,46,4,3,44,1,0,0,3,90950.60,84,7308.50,194,1758.00,3820,299.10,5520,136.00,65751,37.30,0,0
1539,2015-09-26,LOTTO,32,9,39,37,46,28,42,0,0,3,105931.00,51,14020.30,246,1614.80,3968,335.40,5898,148.10,72624,39.40,0,0
1538,2015-09-23,LOTTO,8,46,23,28,14,35,17,0,0,1,230257.20,63,8223.40,217,1326.40,2970,324.70,5254,120.50,55942,37.00,0,0
1537,2015-09-19,LOTTO,9,1,39,33,19,2,16,0,0,0,0,118,8225.20,273,1367.40,5940,210.50,6680,123.00,93522,28.80,0,0
1536,2015-09-16,LOTTO,47,7,38,3,13,5,28,0,0,2,120111.70,61,8860.70,170,1766.40,4033,249.40,4884,135.20,71085,30.40,0,0
1535,2015-09-12,LOTTO,7,2,21,47,42,43,48,0,0,2,152780.70,62,11089.00,172,2220.60,3823,334.70,4988,168.50,76000,36.20,0,0
1534,2015-09-09,LOTTO,45,37,7,41,9,23,31,0,0,1,244298.40,66,8328.30,159,1920.50,3361,304.40,5207,129.00,64408,34.10,0,0
1533,2015-09-05,LOTTO,8,19,2,1,18,42,10,1,9334856.70,3,112482.90,89,8531.00,396,1425.10,5390,262.20,8192,113.30,93948,32.30,0,0
1532,2015-09-02,LOTTO,6,4,3,23,39,8,18,0,0,3,96069.20,89,7288.20,230,1566.80,5164,233.70,7063,112.20,92155,28.20,0,0
1531,2015-08-29,LOTTO,36,28,14,32,46,31,3,0,0,0,0,50,22234.30,167,2560.30,3499,409.40,5329,176.60,76664,40.10,0,0
1530,2015-08-26,LOTTO,37,20,21,42,11,30,28,0,0,1,250501.30,49,11502.60,139,2252.70,3491,300.50,4239,162.40,64516,35.00,0,0
1529,2015-08-22,LOTTO,4,9,38,34,41,1,17,0,0,1,296105.10,65,10249.70,230,1609.30,3843,322.60,6143,132.60,73952,36.00,0,0
1528,2015-08-19,LOTTO,28,2,3,1,23,6,24,0,0,4,55843.70,100,5026.00,211,1323.30,8519,109.80,4365,140.70,66063,30.40,0,0
1527,2015-08-15,LOTTO,11,33,16,2,43,24,14,0,0,4,77053.10,147,4717.50,285,1351.80,5815,222.00,8417,100.70,95151,29.20,0,0
1526,2015-08-12,LOTTO,32,29,20,6,25,35,46,1,1002985.30,2,109916.10,652,7977.90,117,2348.60,3088,298.00,3058,197.70,55791,35.50,0,0
1525,2015-08-08,LOTTO,29,12,22,17,37,48,40,2,691053.10,6,50487.90,111,6140.40,230,1646.40,4577,277.20,5893,141.40,78473,34.70,0,0
1524,2015-08-05,LOTTO,15,34,38,8,17,29,31,1,2646180.30,3,83828.40,75,7544.50,159,1977.00,3703,284.40,4406,156.90,66969,33.80,0,0
1523,2015-08-01,LOTTO,33,40,24,8,38,22,26,0,0,4,82124.90,104,7107.00,275,1493.20,5416,254.00,6803,132.80,91808,32.20,0,0
1522,2015-07-29,LOTTO,34,28,6,3,43,39,2,1,1075902.70,1,235814.40,49,10828.20,138,2136.00,3170,311.40,3667,176.90,58018,36.60,0,0
1521,2015-07-25,LOTTO,15,24,35,18,42,17,22,1,1394169.00,2,152785.60,132,5208.60,255,1497.90,5545,230.80,7231,116.20,85646,32.10,0,0
1520,2015-07-22,LOTTO,40,47,49,23,20,43,15,2,482741.70,1,211612.50,73,6522.30,155,1706.50,3114,284.50,3902,149.20,51469,37.00,0,0
